Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
11.350000381469727,11.399999618530273,11.15999984741211,11.319999694824219,11.319999694824219,635100,-0.088,2018-04-17,15,2018,17,Tuesday,-0.3694,0.6634725314585375
11.4399995803833,11.5,11.289999961853027,11.350000381469727,11.350000381469727,582400,0.265,2018-04-18,15,2018,18,Wednesday,-0.3694,0.6634725314585375
11.399999618530273,11.489999771118164,11.279999732971191,11.350000381469727,11.350000381469727,433000,0.0,2018-04-19,15,2018,19,Thursday,-0.3694,0.6634725314585375
11.25,11.3100004196167,11.0600004196167,11.1899995803833,11.1899995803833,625700,-1.41,2018-04-20,15,2018,20,Friday,-0.3694,0.6634725314585375
11.289999961853027,11.460000038146973,11.050999641418457,11.1899995803833,11.1899995803833,867800,0.0,2018-04-23,16,2018,23,Monday,-1.0375999999999999,2.277838734414708
11.25,11.520000457763672,11.210000038146973,11.289999961853027,11.289999961853027,1223300,0.894,2018-04-24,16,2018,24,Tuesday,-1.0375999999999999,2.277838734414708
11.1899995803833,11.289999961853027,10.819999694824219,10.899999618530273,10.899999618530273,1530200,-3.454,2018-04-25,16,2018,25,Wednesday,-1.0375999999999999,2.277838734414708
11.0600004196167,11.1899995803833,10.850000381469727,11.0,11.0,343100,0.917,2018-04-26,16,2018,26,Thursday,-1.0375999999999999,2.277838734414708
11.0,11.100000381469727,10.609999656677246,10.609999656677246,10.609999656677246,495000,-3.545,2018-04-27,16,2018,27,Friday,-1.0375999999999999,2.277838734414708
10.699999809265137,11.079999923706055,10.100000381469727,10.920000076293945,10.920000076293945,1090900,2.922,2018-04-30,17,2018,30,Monday,-1.1728,2.4689254140212498
10.84000015258789,11.039999961853027,10.40999984741211,10.579999923706055,10.579999923706055,581000,-3.114,2018-05-01,17,2018,1,Tuesday,-1.1728,2.4689254140212498
10.520000457763672,10.63599967956543,10.210000038146973,10.260000228881836,10.260000228881836,558700,-3.025,2018-05-02,17,2018,2,Wednesday,-1.1728,2.4689254140212498
10.1899995803833,10.458999633789062,10.0,10.079999923706055,10.079999923706055,844000,-1.754,2018-05-03,17,2018,3,Thursday,-1.1728,2.4689254140212498
10.180000305175781,10.279999732971191,9.859999656677246,9.989999771118164,9.989999771118164,954500,-0.893,2018-05-04,17,2018,4,Friday,-1.1728,2.4689254140212498
10.010000228881836,10.140000343322754,9.859999656677246,10.0,10.0,877800,0.1,2018-05-07,18,2018,7,Monday,2.7936,1.6012428922558875
10.050000190734863,10.489999771118164,9.949999809265137,10.270000457763672,10.270000457763672,733800,2.7,2018-05-08,18,2018,8,Tuesday,2.7936,1.6012428922558875
10.40999984741211,10.729999542236328,10.279999732971191,10.649999618530273,10.649999618530273,1043500,3.7,2018-05-09,18,2018,9,Wednesday,2.7936,1.6012428922558875
10.729999542236328,11.678999900817871,10.510000228881836,11.0,11.0,1653000,3.286,2018-05-10,18,2018,10,Thursday,2.7936,1.6012428922558875
11.0600004196167,12.1899995803833,11.0600004196167,11.460000038146973,11.460000038146973,3152500,4.182,2018-05-11,18,2018,11,Friday,2.7936,1.6012428922558875
11.550000190734863,12.199999809265137,11.5,12.069999694824219,12.069999694824219,1946800,5.323,2018-05-14,19,2018,14,Monday,2.579200000000001,8.60222847290166
12.069999694824219,12.420000076293945,11.520000457763672,12.15999984741211,12.15999984741211,1529300,0.746,2018-05-15,19,2018,15,Tuesday,2.579200000000001,8.60222847290166
12.239999771118164,14.350000381469727,12.15999984741211,14.109999656677246,14.109999656677246,3113400,16.036,2018-05-16,19,2018,16,Wednesday,2.579200000000001,8.60222847290166
13.829999923706055,14.869999885559082,13.029999732971191,13.550000190734863,13.550000190734863,4410200,-3.969,2018-05-17,19,2018,17,Thursday,2.579200000000001,8.60222847290166
13.5,13.5,12.800000190734863,12.84000015258789,12.84000015258789,2469000,-5.24,2018-05-18,19,2018,18,Friday,2.579200000000001,8.60222847290166
12.9399995803833,13.180000305175781,12.670000076293945,12.75,12.75,3480100,-0.701,2018-05-21,20,2018,21,Monday,2.2362,6.115804746719764
13.0,13.260000228881836,12.609999656677246,13.140000343322754,13.140000343322754,2364300,3.059,2018-05-22,20,2018,22,Tuesday,2.2362,6.115804746719764
13.069999694824219,13.380000114440918,12.300000190734863,12.4399995803833,12.4399995803833,6222900,-5.327,2018-05-23,20,2018,23,Wednesday,2.2362,6.115804746719764
14.350000381469727,15.489999771118164,13.449999809265137,13.850000381469727,13.850000381469727,16603700,11.334,2018-05-24,20,2018,24,Thursday,2.2362,6.115804746719764
13.859999656677246,14.4399995803833,13.850000381469727,14.239999771118164,14.239999771118164,3624500,2.816,2018-05-25,20,2018,25,Friday,2.2362,6.115804746719764
14.300000190734863,15.189000129699707,14.220000267028809,15.029999732971191,15.029999732971191,4145300,5.548,2018-05-29,21,2018,29,Tuesday,4.502750000000001,5.575943530022521
15.199999809265137,16.884000778198242,15.1899995803833,16.670000076293945,16.670000076293945,6639700,10.912,2018-05-30,21,2018,30,Wednesday,4.502750000000001,5.575943530022521
17.1299991607666,17.709999084472656,15.0,16.229999542236328,16.229999542236328,10142000,-2.639,2018-05-31,21,2018,31,Thursday,4.502750000000001,5.575943530022521
16.510000228881836,17.200000762939453,15.869999885559082,16.90999984741211,16.90999984741211,4287600,4.19,2018-06-01,21,2018,1,Friday,4.502750000000001,5.575943530022521
17.399999618530273,18.155000686645508,16.25,16.43000030517578,16.43000030517578,5657600,-2.839,2018-06-04,22,2018,4,Monday,2.5492,8.168794017478957
16.479999542236328,16.739999771118164,15.600000381469727,16.709999084472656,16.709999084472656,4193100,1.704,2018-06-05,22,2018,5,Tuesday,2.5492,8.168794017478957
16.940000534057617,16.959999084472656,16.141000747680664,16.56999969482422,16.56999969482422,2725700,-0.838,2018-06-06,22,2018,6,Wednesday,2.5492,8.168794017478957
16.559999465942383,16.790000915527344,16.049999237060547,16.219999313354492,16.219999313354492,1983600,-2.112,2018-06-07,22,2018,7,Thursday,2.5492,8.168794017478957
16.100000381469727,19.350000381469727,15.850000381469727,18.950000762939453,18.950000762939453,10538300,16.831,2018-06-08,22,2018,8,Friday,2.5492,8.168794017478957
19.010000228881836,19.350000381469727,17.360000610351562,18.420000076293945,18.420000076293945,11994900,-2.797,2018-06-11,23,2018,11,Monday,0.8118000000000001,4.6125053604304895
18.6200008392334,19.100000381469727,17.600000381469727,18.65999984741211,18.65999984741211,7313900,1.303,2018-06-12,23,2018,12,Tuesday,0.8118000000000001,4.6125053604304895
18.780000686645508,20.239999771118164,18.5,20.06999969482422,20.06999969482422,10175900,7.556,2018-06-13,23,2018,13,Wednesday,0.8118000000000001,4.6125053604304895
20.690000534057617,22.700000762939453,19.600000381469727,20.5,20.5,19542000,2.143,2018-06-14,23,2018,14,Thursday,0.8118000000000001,4.6125053604304895
20.575000762939453,21.350000381469727,18.81999969482422,19.649999618530273,19.649999618530273,14056800,-4.146,2018-06-15,23,2018,15,Friday,0.8118000000000001,4.6125053604304895
19.350000381469727,21.65999984741211,18.950000762939453,21.280000686645508,21.280000686645508,10162500,8.295,2018-06-18,24,2018,18,Monday,-2.992,8.100792492096067
20.799999237060547,21.25,19.079999923706055,19.18000030517578,19.18000030517578,10723700,-9.868,2018-06-19,24,2018,19,Tuesday,-2.992,8.100792492096067
20.040000915527344,20.290000915527344,18.5,18.540000915527344,18.540000915527344,8227700,-3.337,2018-06-20,24,2018,20,Wednesday,-2.992,8.100792492096067
18.5,18.540000915527344,16.0,16.440000534057617,16.440000534057617,13195500,-11.327,2018-06-21,24,2018,21,Thursday,-2.992,8.100792492096067
16.520000457763672,16.8799991607666,15.380000114440918,16.649999618530273,16.649999618530273,8722300,1.277,2018-06-22,24,2018,22,Friday,-2.992,8.100792492096067
15.670000076293945,16.190000534057617,14.800000190734863,15.359999656677246,15.359999656677246,8813300,-7.748,2018-06-25,25,2018,25,Monday,-3.2122,7.0884773893975295
15.949999809265137,16.530000686645508,15.510000228881836,15.850000381469727,15.850000381469727,7155400,3.19,2018-06-26,25,2018,26,Tuesday,-3.2122,7.0884773893975295
16.209999084472656,16.299999237060547,13.890000343322754,13.899999618530273,13.899999618530273,9576000,-12.303,2018-06-27,25,2018,27,Wednesday,-3.2122,7.0884773893975295
13.5,14.899999618530273,13.3100004196167,14.5,14.5,7180500,4.317,2018-06-28,25,2018,28,Thursday,-3.2122,7.0884773893975295
14.899999618530273,14.899999618530273,13.819999694824219,13.989999771118164,13.989999771118164,6025800,-3.517,2018-06-29,25,2018,29,Friday,-3.2122,7.0884773893975295
13.239999771118164,13.640000343322754,12.970000267028809,13.359999656677246,13.359999656677246,7243900,-4.503,2018-07-02,26,2018,2,Monday,-1.15775,5.096142421806256
13.539999961853027,14.09000015258789,13.119999885559082,13.800000190734863,13.800000190734863,3656400,3.293,2018-07-03,26,2018,3,Tuesday,-1.15775,5.096142421806256
14.0,14.100000381469727,12.880000114440918,12.899999618530273,12.899999618530273,6617300,-6.522,2018-07-05,26,2018,5,Thursday,-1.15775,5.096142421806256
12.510000228881836,13.369999885559082,12.5,13.300000190734863,13.300000190734863,6019300,3.101,2018-07-06,26,2018,6,Friday,-1.15775,5.096142421806256
13.65999984741211,14.079999923706055,13.28499984741211,13.850000381469727,13.850000381469727,9256500,4.135,2018-07-09,27,2018,9,Monday,0.9219999999999999,6.867067095929674
13.470000267028809,13.970000267028809,13.130000114440918,13.260000228881836,13.260000228881836,6777500,-4.26,2018-07-10,27,2018,10,Tuesday,0.9219999999999999,6.867067095929674
12.960000038146973,13.529999732971191,12.760000228881836,12.779999732971191,12.779999732971191,7441200,-3.62,2018-07-11,27,2018,11,Wednesday,0.9219999999999999,6.867067095929674
13.199999809265137,14.399999618530273,12.949999809265137,14.260000228881836,14.260000228881836,11804400,11.581,2018-07-12,27,2018,12,Thursday,0.9219999999999999,6.867067095929674
14.5,14.6899995803833,13.5,13.800000190734863,13.800000190734863,9513200,-3.226,2018-07-13,27,2018,13,Friday,0.9219999999999999,6.867067095929674
13.720000267028809,14.25,13.279999732971191,13.800000190734863,13.800000190734863,8538200,0.0,2018-07-16,28,2018,16,Monday,0.9188000000000003,3.5534427953746492
13.420000076293945,14.149999618530273,13.100000381469727,13.6899995803833,13.6899995803833,6857100,-0.797,2018-07-17,28,2018,17,Tuesday,0.9188000000000003,3.5534427953746492
13.949999809265137,14.989999771118164,13.899999618530273,14.430000305175781,14.430000305175781,10267600,5.405,2018-07-18,28,2018,18,Wednesday,0.9188000000000003,3.5534427953746492
14.430000305175781,15.079999923706055,13.800000190734863,13.920000076293945,13.920000076293945,10799300,-3.534,2018-07-19,28,2018,19,Thursday,0.9188000000000003,3.5534427953746492
13.960000038146973,14.710000038146973,13.819999694824219,14.40999984741211,14.40999984741211,6371200,3.52,2018-07-20,28,2018,20,Friday,0.9188000000000003,3.5534427953746492
14.40999984741211,14.699999809265137,13.63599967956543,14.180000305175781,14.180000305175781,4917200,-1.596,2018-07-23,29,2018,23,Monday,-3.3762,1.5590757518478695
14.399999618530273,14.770000457763672,13.649999618530273,13.920000076293945,13.920000076293945,6209200,-1.834,2018-07-24,29,2018,24,Tuesday,-3.3762,1.5590757518478695
13.770000457763672,13.949999809265137,13.130000114440918,13.359999656677246,13.359999656677246,9249400,-4.023,2018-07-25,29,2018,25,Wednesday,-3.3762,1.5590757518478695
12.800000190734863,13.149999618530273,12.65999984741211,12.770000457763672,12.770000457763672,6985700,-4.416,2018-07-26,29,2018,26,Thursday,-3.3762,1.5590757518478695
13.100000381469727,13.100000381469727,12.0,12.130000114440918,12.130000114440918,6568300,-5.012,2018-07-27,29,2018,27,Friday,-3.3762,1.5590757518478695
11.300000190734863,12.0,11.050000190734863,11.59000015258789,11.59000015258789,6687400,-4.452,2018-07-30,30,2018,30,Monday,-1.7966000000000002,2.8764438635231526
11.5,12.25,11.350000381469727,11.710000038146973,11.710000038146973,3235500,1.035,2018-07-31,30,2018,31,Tuesday,-1.7966000000000002,2.8764438635231526
11.65999984741211,11.729999542236328,11.15999984741211,11.329999923706055,11.329999923706055,3789400,-3.245,2018-08-01,30,2018,1,Wednesday,-1.7966000000000002,2.8764438635231526
11.0,11.520000457763672,10.699999809265137,11.510000228881836,11.510000228881836,6487900,1.589,2018-08-02,30,2018,2,Thursday,-1.7966000000000002,2.8764438635231526
11.510000228881836,11.600000381469727,11.0,11.0600004196167,11.0600004196167,2901600,-3.91,2018-08-03,30,2018,3,Friday,-1.7966000000000002,2.8764438635231526
11.119999885559082,11.739999771118164,11.11299991607666,11.270000457763672,11.270000457763672,3413000,1.899,2018-08-06,31,2018,6,Monday,0.15139999999999998,1.35052482391106
11.380000114440918,11.670000076293945,11.300000190734863,11.399999618530273,11.399999618530273,2804300,1.153,2018-08-07,31,2018,7,Tuesday,0.15139999999999998,1.35052482391106
11.489999771118164,11.678999900817871,11.239999771118164,11.390000343322754,11.390000343322754,1809400,-0.088,2018-08-08,31,2018,8,Wednesday,0.15139999999999998,1.35052482391106
11.399999618530273,11.579000473022461,11.220000267028809,11.25,11.25,1839500,-1.229,2018-08-09,31,2018,9,Thursday,0.15139999999999998,1.35052482391106
11.25,11.369999885559082,11.020000457763672,11.140000343322754,11.140000343322754,2683600,-0.978,2018-08-10,31,2018,10,Friday,0.15139999999999998,1.35052482391106
11.1899995803833,11.270000457763672,10.699999809265137,10.8100004196167,10.8100004196167,2273700,-2.962,2018-08-13,32,2018,13,Monday,-0.771,2.8050383241588697
10.569999694824219,10.6899995803833,10.260000228881836,10.65999984741211,10.65999984741211,5840400,-1.388,2018-08-14,32,2018,14,Tuesday,-0.771,2.8050383241588697
9.899999618530273,10.300000190734863,9.09000015258789,10.265000343322754,10.265000343322754,10742700,-3.705,2018-08-15,32,2018,15,Wednesday,-0.771,2.8050383241588697
10.510000228881836,10.9399995803833,10.5,10.5600004196167,10.5600004196167,5202100,2.874,2018-08-16,32,2018,16,Thursday,-0.771,2.8050383241588697
10.550000190734863,10.869999885559082,9.9399995803833,10.699999809265137,10.699999809265137,2922700,1.326,2018-08-17,32,2018,17,Friday,-0.771,2.8050383241588697
11.25,11.4399995803833,10.5,11.300000190734863,11.300000190734863,5316300,5.607,2018-08-20,33,2018,20,Monday,0.5267999999999999,5.831529576363306
11.550000190734863,12.430000305175781,11.5,11.850000381469727,11.850000381469727,5490500,4.867,2018-08-21,33,2018,21,Tuesday,0.5267999999999999,5.831529576363306
11.75,11.819999694824219,10.960000038146973,11.010000228881836,11.010000228881836,4486300,-7.089,2018-08-22,33,2018,22,Wednesday,0.5267999999999999,5.831529576363306
11.210000038146973,11.350000381469727,10.432999610900879,10.529999732971191,10.529999732971191,4609900,-4.36,2018-08-23,33,2018,23,Thursday,0.5267999999999999,5.831529576363306
10.579999923706055,10.989999771118164,10.40999984741211,10.90999984741211,10.90999984741211,3993900,3.609,2018-08-24,33,2018,24,Friday,0.5267999999999999,5.831529576363306
11.449999809265137,11.770000457763672,10.960000038146973,11.529999732971191,11.529999732971191,9487100,5.683,2018-08-27,34,2018,27,Monday,3.492,7.157844228536969
12.850000381469727,13.75,12.640000343322754,13.079999923706055,13.079999923706055,19444300,13.443,2018-08-28,34,2018,28,Tuesday,3.492,7.157844228536969
13.0,14.229999542236328,12.180000305175781,13.760000228881836,13.760000228881836,9428200,5.199,2018-08-29,34,2018,29,Wednesday,3.492,7.157844228536969
13.399999618530273,13.699999809265137,12.25,13.140000343322754,13.140000343322754,8767700,-4.506,2018-08-30,34,2018,30,Thursday,3.492,7.157844228536969
12.699999809265137,13.399999618530273,12.699999809265137,12.829999923706055,12.829999923706055,3801300,-2.359,2018-08-31,34,2018,31,Friday,3.492,7.157844228536969
12.75,12.859999656677246,12.039999961853027,12.5,12.5,3758800,-2.572,2018-09-04,35,2018,4,Tuesday,-2.16125,4.972802119194637
12.25,12.3100004196167,11.350000381469727,11.390000343322754,11.390000343322754,5320200,-8.88,2018-09-05,35,2018,5,Wednesday,-2.16125,4.972802119194637
11.59000015258789,11.65999984741211,11.109999656677246,11.399999618530273,11.399999618530273,2416400,0.088,2018-09-06,35,2018,6,Thursday,-2.16125,4.972802119194637
11.260000228881836,11.880000114440918,11.0,11.710000038146973,11.710000038146973,2973200,2.719,2018-09-07,35,2018,7,Friday,-2.16125,4.972802119194637
11.729999542236328,11.9399995803833,11.3100004196167,11.3100004196167,11.3100004196167,2528300,-3.416,2018-09-10,36,2018,10,Monday,3.01,4.924485201521069
11.109999656677246,11.989999771118164,11.109999656677246,11.84000015258789,11.84000015258789,3510300,4.686,2018-09-11,36,2018,11,Tuesday,3.01,4.924485201521069
12.0,13.680000305175781,11.890000343322754,13.029999732971191,13.029999732971191,9417300,10.051,2018-09-12,36,2018,12,Wednesday,3.01,4.924485201521069
13.460000038146973,14.119999885559082,13.16100025177002,13.350000381469727,13.350000381469727,6425300,2.456,2018-09-13,36,2018,13,Thursday,3.01,4.924485201521069
13.289999961853027,13.65999984741211,12.90999984741211,13.520000457763672,13.520000457763672,3904800,1.273,2018-09-14,36,2018,14,Friday,3.01,4.924485201521069
13.289999961853027,13.5,12.774999618530273,13.229999542236328,13.229999542236328,3328900,-2.145,2018-09-17,37,2018,17,Monday,-1.5828,4.548754741684805
13.399999618530273,14.069999694824219,13.130000114440918,13.760000228881836,13.760000228881836,3956200,4.006,2018-09-18,37,2018,18,Tuesday,-1.5828,4.548754741684805
13.6899995803833,14.0,13.199999809265137,13.220000267028809,13.220000267028809,2756300,-3.924,2018-09-19,37,2018,19,Wednesday,-1.5828,4.548754741684805
13.489999771118164,13.6899995803833,12.970000267028809,13.4399995803833,13.4399995803833,2206200,1.664,2018-09-20,37,2018,20,Thursday,-1.5828,4.548754741684805
13.449999809265137,13.670000076293945,12.359999656677246,12.430000305175781,12.430000305175781,5074600,-7.515,2018-09-21,37,2018,21,Friday,-1.5828,4.548754741684805
11.699999809265137,12.230999946594238,11.279999732971191,12.0,12.0,5842200,-3.459,2018-09-24,38,2018,24,Monday,1.6745999999999999,3.1341382069079216
12.0,12.659000396728516,11.699999809265137,12.550000190734863,12.550000190734863,3393300,4.583,2018-09-25,38,2018,25,Tuesday,1.6745999999999999,3.1341382069079216
12.489999771118164,13.420000076293945,12.449999809265137,12.869999885559082,12.869999885559082,4916700,2.55,2018-09-26,38,2018,26,Wednesday,1.6745999999999999,3.1341382069079216
12.869999885559082,13.100000381469727,12.729999542236328,13.020000457763672,13.020000457763672,2278900,1.166,2018-09-27,38,2018,27,Thursday,1.6745999999999999,3.1341382069079216
12.899999618530273,13.6899995803833,12.890000343322754,13.479999542236328,13.479999542236328,4170800,3.533,2018-09-28,38,2018,28,Friday,1.6745999999999999,3.1341382069079216
13.699999809265137,14.085000038146973,13.569999694824219,13.949999809265137,13.949999809265137,3226400,3.487,2018-10-01,39,2018,1,Monday,-0.0638,5.730420333623006
13.399999618530273,13.699999809265137,12.84000015258789,13.3100004196167,13.3100004196167,4114300,-4.588,2018-10-02,39,2018,2,Tuesday,-0.0638,5.730420333623006
15.149999618530273,15.5,14.029999732971191,14.369999885559082,14.369999885559082,18033500,7.964,2018-10-03,39,2018,3,Wednesday,-0.0638,5.730420333623006
14.140000343322754,14.4399995803833,12.885000228881836,13.550000190734863,13.550000190734863,6889500,-5.706,2018-10-04,39,2018,4,Thursday,-0.0638,5.730420333623006
13.369999885559082,13.880000114440918,12.899999618530273,13.350000381469727,13.350000381469727,4572100,-1.476,2018-10-05,39,2018,5,Friday,-0.0638,5.730420333623006
12.720000267028809,13.739999771118164,12.649999618530273,13.630000114440918,13.630000114440918,3539400,2.097,2018-10-08,40,2018,8,Monday,0.6477999999999998,5.372582125942794
13.3100004196167,13.53499984741211,13.0,13.170000076293945,13.170000076293945,2463100,-3.375,2018-10-09,40,2018,9,Tuesday,0.6477999999999998,5.372582125942794
13.260000228881836,13.260000228881836,12.100000381469727,12.420000076293945,12.420000076293945,3842200,-5.695,2018-10-10,40,2018,10,Wednesday,0.6477999999999998,5.372582125942794
12.029999732971191,12.899999618530273,12.020000457763672,12.6899995803833,12.6899995803833,3187200,2.174,2018-10-11,40,2018,11,Thursday,0.6477999999999998,5.372582125942794
13.369999885559082,13.850000381469727,13.279999732971191,13.710000038146973,13.710000038146973,4143800,8.038,2018-10-12,40,2018,12,Friday,0.6477999999999998,5.372582125942794
13.279999732971191,14.180000305175781,13.260000228881836,13.949999809265137,13.949999809265137,3159600,1.751,2018-10-15,41,2018,15,Monday,-1.8207999999999998,2.524847064675403
14.0,14.289999961853027,13.258000373840332,13.460000038146973,13.460000038146973,4059800,-3.513,2018-10-16,41,2018,16,Tuesday,-1.8207999999999998,2.524847064675403
13.670000076293945,13.720000267028809,12.90999984741211,13.25,13.25,2130200,-1.56,2018-10-17,41,2018,17,Wednesday,-1.8207999999999998,2.524847064675403
12.90999984741211,13.100000381469727,12.489999771118164,12.609999656677246,12.609999656677246,3147800,-4.83,2018-10-18,41,2018,18,Thursday,-1.8207999999999998,2.524847064675403
12.9399995803833,13.069999694824219,12.369999885559082,12.489999771118164,12.489999771118164,1924100,-0.952,2018-10-19,41,2018,19,Friday,-1.8207999999999998,2.524847064675403
13.0,13.069999694824219,12.75,13.050000190734863,13.050000190734863,3448800,4.484,2018-10-22,42,2018,22,Monday,1.1849999999999998,5.402132310486295
12.670000076293945,13.170000076293945,12.569999694824219,12.970000267028809,12.970000267028809,1836300,-0.613,2018-10-23,42,2018,23,Tuesday,1.1849999999999998,5.402132310486295
12.890000343322754,12.9399995803833,11.869999885559082,11.989999771118164,11.989999771118164,3620900,-7.556,2018-10-24,42,2018,24,Wednesday,1.1849999999999998,5.402132310486295
12.239999771118164,12.630000114440918,12.210000038146973,12.569999694824219,12.569999694824219,2778000,4.837,2018-10-25,42,2018,25,Thursday,1.1849999999999998,5.402132310486295
12.25,13.260000228881836,12.149999618530273,13.170000076293945,13.170000076293945,2576700,4.773,2018-10-26,42,2018,26,Friday,1.1849999999999998,5.402132310486295
13.449999809265137,13.550000190734863,12.258000373840332,12.470000267028809,12.470000267028809,2044300,-5.315,2018-10-29,43,2018,29,Monday,1.9183999999999997,4.291656067300827
12.579999923706055,13.399999618530273,12.3100004196167,13.100000381469727,13.100000381469727,2481200,5.052,2018-10-30,43,2018,30,Tuesday,1.9183999999999997,4.291656067300827
13.630000114440918,14.5,13.279999732971191,13.5,13.5,8966500,3.053,2018-10-31,43,2018,31,Wednesday,1.9183999999999997,4.291656067300827
13.850000381469727,15.15999984741211,13.029999732971191,14.1899995803833,14.1899995803833,12344900,5.111,2018-11-01,43,2018,1,Thursday,1.9183999999999997,4.291656067300827
14.960000038146973,15.180000305175781,14.15999984741211,14.430000305175781,14.430000305175781,5443900,1.691,2018-11-02,43,2018,2,Friday,1.9183999999999997,4.291656067300827
14.399999618530273,14.779999732971191,14.25,14.359999656677246,14.359999656677246,1709300,-0.485,2018-11-05,44,2018,5,Monday,-1.3846,4.567982574397587
14.359999656677246,15.479999542236328,14.350000381469727,14.90999984741211,14.90999984741211,4477600,3.83,2018-11-06,44,2018,6,Tuesday,-1.3846,4.567982574397587
15.390000343322754,15.4399995803833,14.8100004196167,15.149999618530273,15.149999618530273,2010600,1.61,2018-11-07,44,2018,7,Wednesday,-1.3846,4.567982574397587
15.0600004196167,15.079999923706055,14.350000381469727,14.489999771118164,14.489999771118164,2149400,-4.356,2018-11-08,44,2018,8,Thursday,-1.3846,4.567982574397587
14.0600004196167,14.0600004196167,13.319999694824219,13.399999618530273,13.399999618530273,2689400,-7.522,2018-11-09,44,2018,9,Friday,-1.3846,4.567982574397587
13.510000228881836,13.710000038146973,12.779999732971191,12.899999618530273,12.899999618530273,3235700,-3.731,2018-11-12,45,2018,12,Monday,1.6812,4.813411596778319
13.329999923706055,13.930000305175781,13.100000381469727,13.770000457763672,13.770000457763672,2395300,6.744,2018-11-13,45,2018,13,Tuesday,1.6812,4.813411596778319
13.869999885559082,14.140000343322754,13.539999961853027,13.5600004196167,13.5600004196167,1710900,-1.525,2018-11-14,45,2018,14,Wednesday,1.6812,4.813411596778319
13.859999656677246,14.789999961853027,13.791999816894531,14.470000267028809,14.470000267028809,3435800,6.711,2018-11-15,45,2018,15,Thursday,1.6812,4.813411596778319
14.199999809265137,14.9399995803833,13.960000038146973,14.5,14.5,3597400,0.207,2018-11-16,45,2018,16,Friday,1.6812,4.813411596778319
14.399999618530273,14.420000076293945,13.020000457763672,13.024999618530273,13.024999618530273,5016800,-10.172,2018-11-19,46,2018,19,Monday,1.1275,9.077940460258594
13.050000190734863,13.899999618530273,12.850000381469727,13.600000381469727,13.600000381469727,5870700,4.415,2018-11-20,46,2018,20,Tuesday,1.1275,9.077940460258594
13.789999961853027,16.1299991607666,13.75,15.140000343322754,15.140000343322754,19460700,11.324,2018-11-21,46,2018,21,Wednesday,1.1275,9.077940460258594
14.529999732971191,15.0600004196167,14.199999809265137,14.979999542236328,14.979999542236328,2797700,-1.057,2018-11-23,46,2018,23,Friday,1.1275,9.077940460258594
15.149999618530273,15.359999656677246,14.640000343322754,14.9399995803833,14.9399995803833,2888400,-0.267,2018-11-26,47,2018,26,Monday,0.9616,5.777785198499508
14.699999809265137,15.1899995803833,14.5,14.970000267028809,14.970000267028809,3099600,0.201,2018-11-27,47,2018,27,Tuesday,0.9616,5.777785198499508
15.199999809265137,16.170000076293945,15.029999732971191,16.139999389648438,16.139999389648438,5337900,7.816,2018-11-28,47,2018,28,Wednesday,0.9616,5.777785198499508
15.930000305175781,15.949999809265137,14.640000343322754,14.930000305175781,14.930000305175781,6587000,-7.497,2018-11-29,47,2018,29,Thursday,0.9616,5.777785198499508
